   0.10000000E+01  -0.39716164E+01   0.20431704E+02  -0.40170000E+01   0.76366687E+01  -0.27600000E+01   0.10366891E+02  -0.60546039E+00  -0.20700185E+02   0.35842098E+01   0.62294440E+01   0.21777807E+01  -0.39398203E+01   0.19542416E+02   0.10366890E+02
   0.12000000E+01  -0.39735480E+01   0.20498378E+02  -0.43765000E+01   0.80368019E+01  -0.28790000E+01   0.10366890E+02  -0.12054604E+01  -0.20700185E+02   0.35406594E+01   0.64295106E+01   0.21777807E+01  -0.39394298E+01   0.19542416E+02   0.10366891E+02
   0.14000000E+01  -0.39754128E+01   0.20565051E+02  -0.47395000E+01   0.84369350E+01  -0.30050000E+01   0.10366889E+02  -0.18054604E+01  -0.20700185E+02   0.34900754E+01   0.66295772E+01   0.21777807E+01  -0.39389769E+01   0.19542416E+02   0.10366890E+02
   0.16000000E+01  -0.39772402E+01   0.20631730E+02  -0.51050000E+01   0.88370682E+01  -0.31360000E+01   0.10366886E+02  -0.24054604E+01  -0.20700185E+02   0.34359016E+01   0.68296437E+01   0.21777807E+01  -0.39384921E+01   0.19542416E+02   0.10366886E+02
   0.18000000E+01  -0.39789987E+01   0.20698412E+02  -0.54740000E+01   0.92371835E+01  -0.32740000E+01   0.10366870E+02  -0.30054604E+01  -0.20700185E+02   0.33735340E+01   0.70297014E+01   0.21777807E+01  -0.39379377E+01   0.19542416E+02   0.10366871E+02
   0.20000000E+01  -0.39806882E+01   0.20765077E+02  -0.58455000E+01   0.96371969E+01  -0.34170000E+01   0.10366814E+02  -0.36054604E+01  -0.20700185E+02   0.33013296E+01   0.72297081E+01   0.21777807E+01  -0.39373139E+01   0.19542416E+02   0.10366814E+02
   0.22000000E+01  -0.39823574E+01   0.20831744E+02  -0.62215000E+01   0.10037210E+02  -0.35690000E+01   0.10366609E+02  -0.42054604E+01  -0.20700185E+02   0.32184564E+01   0.74297147E+01   0.21777807E+01  -0.39366660E+01   0.19542417E+02   0.10366608E+02
   0.24000000E+01  -0.39841542E+01   0.20898411E+02  -0.66040000E+01   0.10437224E+02  -0.37340000E+01   0.10365873E+02  -0.48054604E+01  -0.20700185E+02   0.31194741E+01   0.76297214E+01   0.21777807E+01  -0.39361341E+01   0.19542417E+02   0.10365872E+02
   0.26000000E+01  -0.39866651E+01   0.20965079E+02  -0.69975000E+01   0.10837237E+02  -0.39210000E+01   0.10363342E+02  -0.54054604E+01  -0.20700185E+02   0.29979681E+01   0.78297281E+01   0.21777807E+01  -0.39363020E+01   0.19542417E+02   0.10363338E+02
   0.28000000E+01  -0.39918152E+01   0.21031747E+02  -0.74040000E+01   0.11237248E+02  -0.41340000E+01   0.10355230E+02  -0.60054604E+01  -0.20700185E+02   0.28452224E+01   0.80297338E+01   0.21777807E+01  -0.39391315E+01   0.19542417E+02   0.10355225E+02
   0.30000000E+01  -0.40061697E+01   0.21098414E+02  -0.78120000E+01   0.11637250E+02  -0.43500000E+01   0.10330686E+02  -0.66054604E+01  -0.20700185E+02   0.26394731E+01   0.82297345E+01   0.21777807E+01  -0.39517595E+01   0.19542417E+02   0.10330688E+02
   0.32000000E+01  -0.40507786E+01   0.21165081E+02  -0.82130000E+01   0.12037251E+02  -0.45520000E+01   0.10264496E+02  -0.72054604E+01  -0.20700185E+02   0.23491939E+01   0.84297352E+01   0.21777807E+01  -0.39982804E+01   0.19542418E+02   0.10264492E+02
   0.34000000E+01  -0.41646426E+01   0.21231748E+02  -0.86060000E+01   0.12437252E+02  -0.47380000E+01   0.10107545E+02  -0.78054604E+01  -0.20700185E+02   0.19100883E+01   0.86297358E+01   0.21777807E+01  -0.41204612E+01   0.19542418E+02   0.10107549E+02
   0.36000000E+01  -0.43646256E+01   0.21298416E+02  -0.89920000E+01   0.12837254E+02  -0.49100000E+01   0.98023529E+01  -0.84054604E+01  -0.20700185E+02   0.12375049E+01   0.88297365E+01   0.21777807E+01  -0.43298432E+01   0.19542419E+02   0.98023568E+01
   0.38000000E+01  -0.46231338E+01   0.21365083E+02  -0.93780000E+01   0.13237255E+02  -0.50820000E+01   0.93406146E+01  -0.90054604E+01  -0.20700185E+02   0.29860475E+00   0.90297371E+01   0.21777807E+01  -0.45931220E+01   0.19542420E+02   0.93406186E+01
   0.40000000E+01  -0.49055877E+01   0.21431751E+02  -0.97640000E+01   0.13637255E+02  -0.52540000E+01   0.87868240E+01  -0.96054604E+01  -0.20700185E+02  -0.81084334E+00   0.92297372E+01   0.21777807E+01  -0.48769314E+01   0.19542421E+02   0.87868280E+01
   0.42000000E+01  -0.51951943E+01   0.21498419E+02  -0.10145000E+02   0.14037255E+02  -0.54160000E+01   0.81995688E+01  -0.10205460E+02  -0.20700185E+02  -0.19855030E+01   0.94297372E+01   0.21777807E+01  -0.51666959E+01   0.19542422E+02   0.81995726E+01
   0.44000000E+01  -0.54867055E+01   0.21565087E+02  -0.10531000E+02   0.14437255E+02  -0.55880000E+01   0.76028547E+01  -0.10805460E+02  -0.20700185E+02  -0.31789432E+01   0.96297373E+01   0.21777807E+01  -0.54581328E+01   0.19542423E+02   0.76028585E+01
   0.46000000E+01  -0.57787892E+01   0.21631755E+02  -0.10912000E+02   0.14837255E+02  -0.57500000E+01   0.70036862E+01  -0.11405460E+02  -0.20700185E+02  -0.43772830E+01   0.98297374E+01   0.21777807E+01  -0.57502181E+01   0.19542424E+02   0.70036899E+01
   0.48000000E+01  -0.60711454E+01   0.21698422E+02  -0.11298000E+02   0.15237256E+02  -0.59220000E+01   0.64038962E+01  -0.12005460E+02  -0.20700185E+02  -0.55768651E+01   0.10029737E+02   0.21777807E+01  -0.60427530E+01   0.19542425E+02   0.64038997E+01
   0.50000000E+01  -0.63637267E+01   0.21765090E+02  -0.11684000E+02   0.15637256E+02  -0.60940000E+01   0.58039496E+01  -0.12605460E+02  -0.20700185E+02  -0.67767601E+01   0.10229737E+02   0.21777807E+01  -0.63357325E+01   0.19542426E+02   0.58039530E+01
   0.52000000E+01  -0.66565461E+01   0.21831757E+02  -0.12065000E+02   0.16037256E+02  -0.62560000E+01   0.52039637E+01  -0.13205460E+02  -0.20700185E+02  -0.79767337E+01   0.10429737E+02   0.21777807E+01  -0.66291972E+01   0.19542426E+02   0.52039668E+01
   0.54000000E+01  -0.69496331E+01   0.21898425E+02  -0.12451000E+02   0.16437256E+02  -0.64280000E+01   0.46039679E+01  -0.13805460E+02  -0.20700185E+02  -0.91767271E+01   0.10629737E+02   0.21777807E+01  -0.69231984E+01   0.19542426E+02   0.46039703E+01
   0.56000000E+01  -0.72430213E+01   0.21965092E+02  -0.12832000E+02   0.16837256E+02  -0.65900000E+01   0.40039695E+01  -0.14405460E+02  -0.20700185E+02  -0.10376725E+02   0.10829737E+02   0.21777807E+01  -0.72177895E+01   0.19542425E+02   0.40039695E+01
   0.58000000E+01  -0.75367468E+01   0.22031760E+02  -0.13218000E+02   0.17237256E+02  -0.67620000E+01   0.34039705E+01  -0.15005460E+02  -0.20700185E+02  -0.11576725E+02   0.11029737E+02   0.21777807E+01  -0.75130255E+01   0.19542416E+02   0.34039614E+01
   0.60000000E+01  -0.78308466E+01   0.22098427E+02  -0.13599000E+02   0.17637256E+02  -0.69240000E+01   0.28039711E+01  -0.15605460E+02  -0.20700185E+02  -0.12776725E+02   0.11229737E+02   0.21777807E+01  -0.78089664E+01   0.19542381E+02   0.28039264E+01
   0.62000000E+01  -0.81253586E+01   0.22165094E+02  -0.13985000E+02   0.18037256E+02  -0.70960000E+01   0.22039715E+01  -0.16205460E+02  -0.20700185E+02  -0.13976725E+02   0.11429737E+02   0.21777807E+01  -0.81056990E+01   0.19542240E+02   0.22037854E+01
   0.64000000E+01  -0.84203207E+01   0.22231760E+02  -0.14371000E+02   0.18437256E+02  -0.72680000E+01   0.16039710E+01  -0.16805460E+02  -0.20700185E+02  -0.15176725E+02   0.11629737E+02   0.21777807E+01  -0.84034247E+01   0.19541677E+02   0.16032222E+01
   0.66000000E+01  -0.87157712E+01   0.22298424E+02  -0.14752000E+02   0.18837256E+02  -0.74300000E+01   0.10039678E+01  -0.17405460E+02  -0.20700185E+02  -0.16376725E+02   0.11829737E+02   0.21777807E+01  -0.87027302E+01   0.19539427E+02   0.10009719E+01
